,BUS_1 Load,BUS_2 Load,BUS_3 Load,BUS_4 Load,BUS_5 Load
2045-10-05 7:00,104.7333333,40,0,100,440
2045-10-05 8:00,117.8666667,260,200,150,560
2045-10-05 9:00,117.6666667,60,200,150,560
2045-10-05 10:00,129.1333333,140,200,150,560
2045-10-05 11:00,124.2,270,200,150,560
2045-10-05 12:00,104.4,430,200,150,560
2045-10-05 13:00,100.6666667,270,200,150,560
2045-10-05 14:00,100.5333333,170,200,150,560
2045-10-05 15:00,105,140,200,150,560
2045-10-05 16:00,126.8,180,200,150,560
2045-10-05 17:00,112,180,200,150,560
2045-10-05 18:00,106.2,340,200,100,560
2045-10-05 19:00,102.5333333,440,200,100,560
2045-10-05 20:00,117.9333333,230,200,100,560
2045-10-05 21:00,130.2666667,320,200,100,560
2045-10-05 22:00,132.6,190,200,100,560
2045-10-05 23:00,101.9333333,110,200,100,560
2045-10-06 0:00,123.2666667,30,0,100,440
2045-10-06 1:00,130.7333333,50,0,100,440
2045-10-06 2:00,122.4,280,0,100,440
2045-10-06 3:00,118.2666667,90,0,100,440
2045-10-06 4:00,104.1333333,300,0,100,440
2045-10-06 5:00,111.3333333,450,0,100,440
2045-10-06 6:00,106.8,420,0,100,440
2045-10-06 7:00,106.4666667,360,0,100,440
2045-10-06 8:00,107.6,80,200,150,560
2045-10-06 9:00,117.8,320,200,150,560
2045-10-06 10:00,125.2666667,480,200,150,560
2045-10-06 11:00,119.1333333,80,200,150,560
2045-10-06 12:00,119.0666667,440,200,150,560
2045-10-06 13:00,115.6,20,200,150,560
2045-10-06 14:00,113.0666667,340,200,150,560
2045-10-06 15:00,130.6666667,80,200,150,560
2045-10-06 16:00,122.5333333,150,200,150,560
2045-10-06 17:00,108.4,370,200,150,560
2045-10-06 18:00,105,180,200,100,560
2045-10-06 19:00,101.2,470,200,100,560
2045-10-06 20:00,113.5333333,90,200,100,560
2045-10-06 21:00,125.8,450,200,100,560
2045-10-06 22:00,101.1333333,370,200,100,560
2045-10-06 23:00,127.4,120,200,100,560
2045-10-07 0:00,116.1333333,190,0,100,440
2045-10-07 1:00,118.6666667,220,0,100,440
2045-10-07 2:00,106.9333333,20,0,100,440
2045-10-07 3:00,129.4666667,210,0,100,440
2045-10-07 4:00,123.3333333,470,0,100,440
2045-10-07 5:00,126.9333333,20,0,100,440
2045-10-07 6:00,102.2666667,140,0,100,440
2045-10-07 7:00,124.4666667,380,0,100,440
2045-10-07 8:00,132.6666667,290,200,150,560
2045-10-07 9:00,113.6,110,200,150,560
2045-10-07 10:00,117.2,140,200,150,560
2045-10-07 11:00,119.9333333,100,200,150,560
2045-10-07 12:00,119.9333333,50,200,150,560
2045-10-07 13:00,125.4,120,200,150,560
2045-10-07 14:00,100.6666667,90,200,150,560
2045-10-07 15:00,129.9333333,310,200,150,560
2045-10-07 16:00,103.2,120,200,150,560
2045-10-07 17:00,106.2666667,40,200,150,560
2045-10-07 18:00,118.9333333,70,200,100,560
2045-10-07 19:00,102.5333333,410,200,100,560
2045-10-07 20:00,104.7333333,380,200,100,560
2045-10-07 21:00,131.9333333,380,200,100,560
2045-10-07 22:00,116.8666667,0,200,100,560
2045-10-07 23:00,101.8666667,20,200,100,560
2045-10-08 0:00,111.4,220,0,100,440
2045-10-08 1:00,123.8,280,0,100,440
2045-10-08 2:00,128.3333333,60,0,100,440
2045-10-08 3:00,123.2666667,440,0,100,440
2045-10-08 4:00,118.6666667,110,0,100,440
2045-10-08 5:00,105.8666667,390,0,100,440
2045-10-08 6:00,133.1333333,460,0,100,440
2045-10-08 7:00,123.8666667,80,0,100,440
2045-10-08 8:00,119.7333333,40,200,150,560
2045-10-08 9:00,112.8,340,200,150,560
2045-10-08 10:00,104.9333333,460,200,150,560
2045-10-08 11:00,105.7333333,70,200,150,560
2045-10-08 12:00,105.8,130,200,150,560
2045-10-08 13:00,128.2666667,230,200,150,560
2045-10-08 14:00,107.6,200,200,150,560
2045-10-08 15:00,132.4,480,200,150,560
2045-10-08 16:00,114.4,430,200,150,560
2045-10-08 17:00,102.8,290,200,150,560
2045-10-08 18:00,120.2,180,200,100,560
2045-10-08 19:00,107.6666667,220,200,100,560
2045-10-08 20:00,117.7333333,30,200,100,560
2045-10-08 21:00,101.4666667,130,200,100,560
2045-10-08 22:00,121.4,250,200,100,560
2045-10-08 23:00,119.9333333,210,200,100,560
2045-10-09 0:00,121.1333333,270,0,100,440
2045-10-09 1:00,123.4,100,0,100,440
2045-10-09 2:00,127.0666667,10,0,100,440
2045-10-09 3:00,111.1333333,120,0,100,440
2045-10-09 4:00,130.8666667,330,0,100,440
2045-10-09 5:00,118.5333333,80,0,100,440
2045-10-09 6:00,129.9333333,110,0,100,440
2045-10-09 7:00,119.8666667,100,0,100,440
2045-10-09 8:00,124,280,200,150,560
2045-10-09 9:00,121.0666667,60,200,150,560
2045-10-09 10:00,124.6,300,200,150,560
2045-10-09 11:00,129.2666667,450,200,150,560
2045-10-09 12:00,125,200,200,150,560
2045-10-09 13:00,116.0666667,200,200,150,560
2045-10-09 14:00,128.7333333,350,200,150,560
2045-10-09 15:00,126.8666667,290,200,150,560
2045-10-09 16:00,116.8,480,200,150,560
2045-10-09 17:00,100.4666667,60,200,150,560
2045-10-09 18:00,109.7333333,240,200,100,560
2045-10-09 19:00,131.1333333,120,200,100,560
2045-10-09 20:00,119.8,480,200,100,560
2045-10-09 21:00,109,140,200,100,560
2045-10-09 22:00,128.2666667,480,200,100,560
2045-10-09 23:00,102.6,480,200,100,560
2045-10-10 0:00,101.4666667,450,0,100,440
2045-10-10 1:00,104.2666667,350,0,100,440
2045-10-10 2:00,117.5333333,80,0,100,440
2045-10-10 3:00,104.2,170,0,100,440
2045-10-10 4:00,108.9333333,90,0,100,440
2045-10-10 5:00,117.9333333,10,0,100,440
2045-10-10 6:00,114.4666667,320,0,100,440
2045-10-10 7:00,130.7333333,440,0,100,440
2045-10-10 8:00,101.3333333,260,200,150,560
2045-10-10 9:00,108.8666667,190,200,150,560
2045-10-10 10:00,120.3333333,170,200,150,560
2045-10-10 11:00,118.4666667,80,200,150,560
2045-10-10 12:00,107.6,150,200,150,560
2045-10-10 13:00,104,10,200,150,560
2045-10-10 14:00,108.8,470,200,150,560
2045-10-10 15:00,126.3333333,320,200,150,560
2045-10-10 16:00,125.6,200,200,150,560
2045-10-10 17:00,122.6666667,130,200,150,560
2045-10-10 18:00,121.4,470,200,100,560
2045-10-10 19:00,116.6,460,200,100,560
2045-10-10 20:00,127.7333333,500,200,100,560
2045-10-10 21:00,107.2666667,400,200,100,560
2045-10-10 22:00,104.8666667,140,200,100,560
2045-10-10 23:00,107.8,420,200,100,560
2045-10-11 0:00,122.2,200,0,100,440
2045-10-11 1:00,105.4,380,0,100,440
2045-10-11 2:00,130.1333333,410,0,100,440
2045-10-11 3:00,103.9333333,260,0,100,440
2045-10-11 4:00,122.9333333,320,0,100,440
2045-10-11 5:00,102.9333333,50,0,100,440
2045-10-11 6:00,128.6,90,0,100,440
2045-10-11 7:00,112,460,0,100,440
2045-10-11 8:00,126,340,200,150,560
2045-10-11 9:00,123.2666667,150,200,150,560
2045-10-11 10:00,119.6666667,490,200,150,560
2045-10-11 11:00,112,220,200,150,560
2045-10-11 12:00,131.4666667,120,200,150,560
2045-10-11 13:00,101.3333333,350,200,150,560
2045-10-11 14:00,107.1333333,10,200,150,560
2045-10-11 15:00,120.9333333,500,200,150,560
2045-10-11 16:00,100.0666667,30,200,150,560
2045-10-11 17:00,106.0666667,310,200,150,560
2045-10-11 18:00,130.4,240,200,100,560
2045-10-11 19:00,116.7333333,360,200,100,560
2045-10-11 20:00,118.5333333,220,200,100,560
2045-10-11 21:00,110.0666667,300,200,100,560
2045-10-11 22:00,121.9333333,330,200,100,560
2045-10-11 23:00,112.8,60,200,100,560
2045-10-12 0:00,116.6,310,0,100,440
2045-10-12 1:00,115,370,0,100,440
2045-10-12 2:00,102.6666667,500,0,100,440
2045-10-12 3:00,111.5333333,450,0,100,440
2045-10-12 4:00,109.2666667,420,0,100,440
2045-10-12 5:00,124.0666667,60,0,100,440
2045-10-12 6:00,102.4666667,500,0,100,440
2045-10-12 7:00,105.1333333,410,0,100,440
2045-10-12 8:00,106.0666667,60,200,150,560
2045-10-12 9:00,126.1333333,410,200,150,560
2045-10-12 10:00,123.2,230,200,150,560
2045-10-12 11:00,125.6666667,140,200,150,560
2045-10-12 12:00,119.2666667,230,200,150,560
2045-10-12 13:00,102.4666667,410,200,150,560
2045-10-12 14:00,104,390,200,150,560
2045-10-12 15:00,128.9333333,430,200,150,560
2045-10-12 16:00,105.8666667,380,200,150,560
2045-10-12 17:00,106.6,470,200,150,560
2045-10-12 18:00,104.4,470,200,100,560
2045-10-12 19:00,108.6666667,140,200,100,560
2045-10-12 20:00,113.0666667,380,200,100,560
2045-10-12 21:00,109,120,200,100,560
2045-10-12 22:00,102.8666667,10,200,100,560
2045-10-12 23:00,113.2666667,170,200,100,560
2045-10-13 0:00,123.5333333,40,0,100,440
2045-10-13 1:00,104.1333333,250,0,100,440
2045-10-13 2:00,105.7333333,430,0,100,440
2045-10-13 3:00,115.8666667,320,0,100,440
2045-10-13 4:00,132.3333333,190,0,100,440
2045-10-13 5:00,132.8,40,0,100,440
2045-10-13 6:00,101.9333333,310,0,100,440
2045-10-13 7:00,110.6,370,0,100,440
2045-10-13 8:00,110.5333333,430,200,150,560
2045-10-13 9:00,122.1333333,390,200,150,560
2045-10-13 10:00,120.1333333,370,200,150,560
2045-10-13 11:00,128,210,200,150,560
2045-10-13 12:00,125.6666667,230,200,150,560
2045-10-13 13:00,132.2,450,200,150,560
2045-10-13 14:00,112.7333333,370,200,150,560
2045-10-13 15:00,113,280,200,150,560
2045-10-13 16:00,105.4,60,200,150,560
2045-10-13 17:00,114.2666667,400,200,150,560
2045-10-13 18:00,122.4666667,340,200,100,560
2045-10-13 19:00,117.4666667,70,200,100,560
2045-10-13 20:00,129.2666667,20,200,100,560
2045-10-13 21:00,122.7333333,410,200,100,560
2045-10-13 22:00,104.4,40,200,100,560
2045-10-13 23:00,117.6,400,200,100,560
2045-10-14 0:00,111.1333333,430,0,100,440
2045-10-14 1:00,117.4666667,70,0,100,440
2045-10-14 2:00,117.3333333,440,0,100,440
2045-10-14 3:00,131.8,480,0,100,440
2045-10-14 4:00,101.5333333,330,0,100,440
2045-10-14 5:00,117.8,200,0,100,440
2045-10-14 6:00,106.5333333,260,0,100,440
2045-10-14 7:00,119.9333333,450,0,100,440
2045-10-14 8:00,129.2666667,60,200,150,560
2045-10-14 9:00,113.6,310,200,150,560
2045-10-14 10:00,131.8666667,280,200,150,560
2045-10-14 11:00,113.5333333,90,200,150,560
2045-10-14 12:00,108.9333333,300,200,150,560
2045-10-14 13:00,107.8,470,200,150,560
2045-10-14 14:00,103.8,220,200,150,560
2045-10-14 15:00,109.5333333,310,200,150,560
2045-10-14 16:00,110.7333333,30,200,150,560
2045-10-14 17:00,128.8,360,200,150,560
2045-10-14 18:00,111.1333333,300,200,100,560
2045-10-14 19:00,117.2666667,280,200,100,560
2045-10-14 20:00,108.9333333,360,200,100,560
2045-10-14 21:00,112.6,380,200,100,560
2045-10-14 22:00,111.4,430,200,100,560
2045-10-14 23:00,112.2666667,390,200,100,560
2045-10-15 0:00,111.6,30,0,100,440
2045-10-15 1:00,113,240,0,100,440
2045-10-15 2:00,115.5333333,350,0,100,440
2045-10-15 3:00,119.8,80,0,100,440
2045-10-15 4:00,102.4666667,140,0,100,440
2045-10-15 5:00,102.2666667,250,0,100,440
2045-10-15 6:00,128.4,220,0,100,440
2045-10-15 7:00,131.9333333,330,0,100,440
2045-10-15 8:00,114.1333333,240,200,150,560
2045-10-15 9:00,108.3333333,380,200,150,560
2045-10-15 10:00,124.0666667,220,200,150,560
2045-10-15 11:00,112.2,470,200,150,560
2045-10-15 12:00,114.9333333,270,200,150,560
2045-10-15 13:00,113.8,300,200,150,560
2045-10-15 14:00,132.5333333,100,200,150,560
2045-10-15 15:00,115.8,100,200,150,560
2045-10-15 16:00,120.4,280,200,150,560
2045-10-15 17:00,109.2666667,400,200,150,560
2045-10-15 18:00,112.9333333,210,200,100,560
2045-10-15 19:00,129.8666667,60,200,100,560
2045-10-15 20:00,101.6,90,200,100,560
2045-10-15 21:00,123.6,220,200,100,560
2045-10-15 22:00,102.4666667,390,200,100,560
2045-10-15 23:00,108.2666667,330,200,100,560
2045-10-16 0:00,132.8666667,190,0,100,440
2045-10-16 1:00,119.1333333,220,0,100,440
2045-10-16 2:00,116,180,0,100,440
2045-10-16 3:00,111.1333333,220,0,100,440
2045-10-16 4:00,123.6,120,0,100,440
2045-10-16 5:00,110.7333333,440,0,100,440
2045-10-16 6:00,115.2,300,0,100,440
2045-10-16 7:00,110.2666667,310,0,100,440
2045-10-16 8:00,117.1333333,20,200,150,560
2045-10-16 9:00,107.2,240,200,150,560
2045-10-16 10:00,131.2,230,200,150,560
2045-10-16 11:00,127.6666667,260,200,150,560
2045-10-16 12:00,121.6,330,200,150,560
2045-10-16 13:00,131.6666667,70,200,150,560
2045-10-16 14:00,133.3333333,390,200,150,560
2045-10-16 15:00,123.6,320,200,150,560
2045-10-16 16:00,104.8666667,280,200,150,560
2045-10-16 17:00,106.6666667,0,200,150,560
2045-10-16 18:00,126.2666667,140,200,100,560
2045-10-16 19:00,131.8,100,200,100,560
2045-10-16 20:00,113.8,360,200,100,560
2045-10-16 21:00,113.2,260,200,100,560
2045-10-16 22:00,111.6,50,200,100,560
2045-10-16 23:00,115.8666667,210,200,100,560
2045-10-17 0:00,123.4,230,0,100,440
2045-10-17 1:00,126.4,170,0,100,440
2045-10-17 2:00,114.4666667,140,0,100,440
2045-10-17 3:00,125.1333333,250,0,100,440
2045-10-17 4:00,128.6666667,50,0,100,440
2045-10-17 5:00,117.3333333,70,0,100,440
2045-10-17 6:00,101.8,300,0,100,440
2045-10-17 7:00,117.9333333,140,0,100,440
2045-10-17 8:00,112.6666667,170,200,150,560
2045-10-17 9:00,114.3333333,60,200,150,560
2045-10-17 10:00,114.2666667,50,200,150,560
2045-10-17 11:00,104.8666667,190,200,150,560
2045-10-17 12:00,115.5333333,120,200,150,560
2045-10-17 13:00,106.4666667,370,200,150,560
2045-10-17 14:00,124.6,430,200,150,560
2045-10-17 15:00,126,160,200,150,560
2045-10-17 16:00,117.4,190,200,150,560
2045-10-17 17:00,113.2,410,200,150,560
2045-10-17 18:00,120.8,240,200,100,560
2045-10-17 19:00,122.0666667,230,200,100,560
2045-10-17 20:00,105.8,430,200,100,560
2045-10-17 21:00,112.7333333,10,200,100,560
2045-10-17 22:00,124.5333333,230,200,100,560
2045-10-17 23:00,115.5333333,30,200,100,560
2045-10-18 0:00,112.2666667,240,0,100,440
2045-10-18 1:00,110.8666667,140,0,100,440
2045-10-18 2:00,123.8,240,0,100,440
2045-10-18 3:00,128.7333333,80,0,100,440
2045-10-18 4:00,128.4,190,0,100,440
2045-10-18 5:00,108.4,430,0,100,440
2045-10-18 6:00,129.0666667,390,0,100,440
2045-10-18 7:00,118.2666667,480,0,100,440
2045-10-18 8:00,107.0666667,20,200,150,560
2045-10-18 9:00,105.3333333,40,200,150,560
2045-10-18 10:00,130.2666667,220,200,150,560
2045-10-18 11:00,130.8,110,200,150,560
2045-10-18 12:00,128.0666667,480,200,150,560
2045-10-18 13:00,100.8,470,200,150,560
2045-10-18 14:00,116.2666667,100,200,150,560
2045-10-18 15:00,117.3333333,250,200,150,560
2045-10-18 16:00,102.8,60,200,150,560
2045-10-18 17:00,117.6666667,310,200,150,560
2045-10-18 18:00,118.4666667,300,200,100,560
2045-10-18 19:00,121,350,200,100,560
2045-10-18 20:00,123,330,200,100,560
2045-10-18 21:00,123.5333333,270,200,100,560
2045-10-18 22:00,117.7333333,320,200,100,560
2045-10-18 23:00,124,260,200,100,560
2045-10-19 0:00,119.4,430,0,100,440
2045-10-19 1:00,114.6666667,380,0,100,440
2045-10-19 2:00,115,250,0,100,440
2045-10-19 3:00,106.1333333,90,0,100,440
2045-10-19 4:00,130.8,370,0,100,440
2045-10-19 5:00,109.4,440,0,100,440
2045-10-19 6:00,120.0666667,160,0,100,440
2045-10-19 7:00,106.3333333,310,0,100,440
2045-10-19 8:00,131.6,90,200,150,560
2045-10-19 9:00,101.6,250,200,150,560
2045-10-19 10:00,123.1333333,90,200,150,560
2045-10-19 11:00,109.1333333,310,200,150,560
2045-10-19 12:00,102.2,340,200,150,560
2045-10-19 13:00,114.8,70,200,150,560
2045-10-19 14:00,104.4666667,450,200,150,560
2045-10-19 15:00,121.2666667,50,200,150,560
2045-10-19 16:00,120.6666667,60,200,150,560
2045-10-19 17:00,117.5333333,20,200,150,560
2045-10-19 18:00,116.1333333,500,200,100,560
2045-10-19 19:00,111.3333333,330,200,100,560
2045-10-19 20:00,101.4,270,200,100,560
2045-10-19 21:00,101.8666667,50,200,100,560
2045-10-19 22:00,110.3333333,70,200,100,560
2045-10-19 23:00,132.8,0,200,100,560
2045-10-20 0:00,130.0666667,410,0,100,440
2045-10-20 1:00,109.8,460,0,100,440
2045-10-20 2:00,100.4,150,0,100,440
2045-10-20 3:00,127.1333333,440,0,100,440
2045-10-20 4:00,123.4,150,0,100,440
2045-10-20 5:00,103.6,220,0,100,440
2045-10-20 6:00,119.2,380,0,100,440
2045-10-20 7:00,114.6666667,60,0,100,440
2045-10-20 8:00,112.8666667,190,200,150,560
2045-10-20 9:00,129.0666667,20,200,150,560
2045-10-20 10:00,111.2,20,200,150,560
2045-10-20 11:00,112.1333333,450,200,150,560
2045-10-20 12:00,104.5333333,320,200,150,560
2045-10-20 13:00,130.7333333,110,200,150,560
2045-10-20 14:00,133.3333333,40,200,150,560
2045-10-20 15:00,130.8666667,330,200,150,560
2045-10-20 16:00,124.8666667,120,200,150,560
2045-10-20 17:00,122,350,200,150,560
2045-10-20 18:00,125.4,220,200,100,560
2045-10-20 19:00,122.4666667,380,200,100,560
2045-10-20 20:00,117.4666667,480,200,100,560
2045-10-20 21:00,109.0666667,40,200,100,560
2045-10-20 22:00,130.5333333,290,200,100,560
2045-10-20 23:00,112.7333333,290,200,100,560
2045-10-21 0:00,112.0666667,10,0,100,440
2045-10-21 1:00,127.4,310,0,100,440
2045-10-21 2:00,128.3333333,150,0,100,440
2045-10-21 3:00,119.5333333,230,0,100,440
2045-10-21 4:00,112.8,80,0,100,440
2045-10-21 5:00,112.7333333,50,0,100,440
2045-10-21 6:00,117.2666667,390,0,100,440
2045-10-21 7:00,102.0666667,480,0,100,440
2045-10-21 8:00,125.9333333,260,200,150,560
2045-10-21 9:00,127.2666667,430,200,150,560
2045-10-21 10:00,117.7333333,130,200,150,560
2045-10-21 11:00,110.4666667,360,200,150,560
2045-10-21 12:00,102.3333333,0,200,150,560
2045-10-21 13:00,126.8666667,480,200,150,560
2045-10-21 14:00,129.3333333,10,200,150,560
2045-10-21 15:00,130.4666667,440,200,150,560
2045-10-21 16:00,126.5333333,190,200,150,560
2045-10-21 17:00,113.7333333,320,200,150,560
2045-10-21 18:00,108.1333333,330,200,100,560
2045-10-21 19:00,110.3333333,210,200,100,560
2045-10-21 20:00,119.1333333,280,200,100,560
2045-10-21 21:00,101.3333333,480,200,100,560
2045-10-21 22:00,123.0666667,280,200,100,560
2045-10-21 23:00,106.6,50,200,100,560
2045-10-22 0:00,110,220,0,100,440
2045-10-22 1:00,129.6,220,0,100,440
2045-10-22 2:00,121.6,480,0,100,440
2045-10-22 3:00,116.0666667,390,0,100,440
2045-10-22 4:00,118.8666667,40,0,100,440
2045-10-22 5:00,125.8,370,0,100,440
2045-10-22 6:00,113.4666667,190,0,100,440
2045-10-22 7:00,132.2666667,380,0,100,440
2045-10-22 8:00,116.5333333,120,200,150,560
2045-10-22 9:00,116.5333333,210,200,150,560
2045-10-22 10:00,127.2666667,300,200,150,560
2045-10-22 11:00,100.1333333,420,200,150,560
2045-10-22 12:00,121.0666667,70,200,150,560
2045-10-22 13:00,101.8,160,200,150,560
2045-10-22 14:00,125.9333333,90,200,150,560
2045-10-22 15:00,125.9333333,360,200,150,560
2045-10-22 16:00,115.8666667,270,200,150,560
2045-10-22 17:00,121.7333333,160,200,150,560
2045-10-22 18:00,127.8,250,200,100,560
2045-10-22 19:00,112.6666667,170,200,100,560
2045-10-22 20:00,107.4666667,80,200,100,560
2045-10-22 21:00,116.4666667,120,200,100,560
2045-10-22 22:00,131.6,40,200,100,560
2045-10-22 23:00,128.9333333,80,200,100,560
2045-10-23 0:00,120.4666667,150,0,100,440
2045-10-23 1:00,124.8,30,0,100,440
2045-10-23 2:00,121.6666667,200,0,100,440
2045-10-23 3:00,102.6666667,170,0,100,440
2045-10-23 4:00,119.0666667,110,0,100,440
2045-10-23 5:00,127.9333333,490,0,100,440
2045-10-23 6:00,100.2666667,200,0,100,440
2045-10-23 7:00,104.6,160,0,100,440
2045-10-23 8:00,130.8666667,180,200,150,560
2045-10-23 9:00,108.3333333,390,200,150,560
2045-10-23 10:00,109.5333333,240,200,150,560
2045-10-23 11:00,133.0666667,430,200,150,560
2045-10-23 12:00,102.1333333,70,200,150,560
2045-10-23 13:00,121.6,0,200,150,560
2045-10-23 14:00,120,60,200,150,560
2045-10-23 15:00,123.4666667,390,200,150,560
2045-10-23 16:00,122.4666667,370,200,150,560
2045-10-23 17:00,116.2,270,200,150,560
2045-10-23 18:00,130.4,40,200,100,560
2045-10-23 19:00,109.6,400,200,100,560
2045-10-23 20:00,121.2666667,10,200,100,560
2045-10-23 21:00,117,400,200,100,560
2045-10-23 22:00,109.9333333,320,200,100,560
2045-10-23 23:00,109.6,430,200,100,560
2045-10-24 0:00,124.4666667,220,0,100,440
2045-10-24 1:00,129.4666667,310,0,100,440
2045-10-24 2:00,114.0666667,410,0,100,440
2045-10-24 3:00,113.8,370,0,100,440
2045-10-24 4:00,128.3333333,330,0,100,440
2045-10-24 5:00,114.4666667,300,0,100,440
2045-10-24 6:00,128.3333333,430,0,100,440
2045-10-24 7:00,124.2666667,80,0,100,440
2045-10-24 8:00,109.5333333,250,200,150,560
2045-10-24 9:00,128.2,50,200,150,560
2045-10-24 10:00,125.9333333,480,200,150,560
2045-10-24 11:00,118.2,100,200,150,560
2045-10-24 12:00,122.2,240,200,150,560
2045-10-24 13:00,130.1333333,70,200,150,560
2045-10-24 14:00,106.4666667,80,200,150,560
2045-10-24 15:00,109.2666667,320,200,150,560
2045-10-24 16:00,123.8,50,200,150,560
2045-10-24 17:00,123.4666667,440,200,150,560
2045-10-24 18:00,122.9333333,60,200,100,560
2045-10-24 19:00,101.8666667,130,200,100,560
2045-10-24 20:00,100.0666667,20,200,100,560
2045-10-24 21:00,130.9333333,270,200,100,560
2045-10-24 22:00,126.1333333,20,200,100,560
2045-10-24 23:00,133.1333333,40,200,100,560
2045-10-25 0:00,129.1333333,420,0,100,440
2045-10-25 1:00,109.3333333,30,0,100,440
2045-10-25 2:00,116.2666667,170,0,100,440
2045-10-25 3:00,118.8,430,0,100,440
2045-10-25 4:00,122.6,60,0,100,440
2045-10-25 5:00,124.4,160,0,100,440
2045-10-25 6:00,126.1333333,220,0,100,440
2045-10-25 7:00,123.3333333,240,0,100,440
2045-10-25 8:00,132.1333333,40,200,150,560
2045-10-25 9:00,129.8,360,200,150,560
2045-10-25 10:00,122.8,430,200,150,560
2045-10-25 11:00,124.2666667,90,200,150,560
2045-10-25 12:00,131.7333333,60,200,150,560
2045-10-25 13:00,104,20,200,150,560
2045-10-25 14:00,107.1333333,180,200,150,560
2045-10-25 15:00,106.7333333,240,200,150,560
2045-10-25 16:00,113,260,200,150,560
2045-10-25 17:00,102.6666667,60,200,150,560
2045-10-25 18:00,131.2,200,200,100,560
2045-10-25 19:00,124.0666667,400,200,100,560
2045-10-25 20:00,106.0666667,330,200,100,560
2045-10-25 21:00,123.0666667,400,200,100,560
2045-10-25 22:00,101.1333333,90,200,100,560
2045-10-25 23:00,130.5333333,290,200,100,560
2045-10-26 0:00,117.1333333,140,0,100,440
2045-10-26 1:00,118.2666667,450,0,100,440
2045-10-26 2:00,109.4666667,420,0,100,440
2045-10-26 3:00,106.5333333,490,0,100,440
2045-10-26 4:00,110.9333333,210,0,100,440
2045-10-26 5:00,106.6666667,450,0,100,440
2045-10-26 6:00,106,380,0,100,440
2045-10-26 7:00,114.0666667,110,0,100,440
2045-10-26 8:00,105.6666667,410,200,150,560
2045-10-26 9:00,123.6666667,120,200,150,560
2045-10-26 10:00,125.7333333,430,200,150,560
