,BUS_1 Load,BUS_2 Load,BUS_3 Load,BUS_4 Load,BUS_5 Load
2021-11-22 11:00,59.26666667,90,100,75,280
2021-11-22 12:00,65.46666667,210,100,75,280
2021-11-22 13:00,62.33333333,80,100,75,280
2021-11-22 14:00,51.93333333,205,100,75,280
2021-11-22 15:00,66.46666667,90,100,75,280
2021-11-22 16:00,60.93333333,160,100,75,280
2021-11-22 17:00,53.03333333,200,100,75,280
2021-11-22 18:00,57.4,125,100,50,280
2021-11-22 19:00,65.3,235,100,50,280
2021-11-22 20:00,54.83333333,185,100,50,280
2021-11-22 21:00,63.23333333,130,100,50,280
2021-11-22 22:00,59.63333333,195,100,50,280
2021-11-22 23:00,50.3,0,100,50,280
2021-11-23 0:00,50.3,145,0,50,220
2021-11-23 1:00,66.33333333,240,0,50,220
2021-11-23 2:00,50.2,240,0,50,220
2021-11-23 3:00,64.03333333,135,0,50,220
2021-11-23 4:00,52.96666667,225,0,50,220
2021-11-23 5:00,57.16666667,135,0,50,220
2021-11-23 6:00,51,55,0,50,220
2021-11-23 7:00,54.43333333,140,0,50,220
2021-11-23 8:00,66.6,135,100,75,280
2021-11-23 9:00,60.66666667,240,100,75,280
2021-11-23 10:00,56.76666667,205,100,75,280
2021-11-23 11:00,59.56666667,90,100,75,280
2021-11-23 12:00,61.03333333,15,100,75,280
2021-11-23 13:00,50.03333333,160,100,75,280
2021-11-23 14:00,55.56666667,205,100,75,280
2021-11-23 15:00,57.53333333,30,100,75,280
2021-11-23 16:00,57.03333333,10,100,75,280
2021-11-23 17:00,53.8,10,100,75,280
2021-11-23 18:00,62.63333333,140,100,50,280
2021-11-23 19:00,55.9,200,100,50,280
2021-11-23 20:00,64.43333333,225,100,50,280
2021-11-23 21:00,59.43333333,235,100,50,280
2021-11-23 22:00,65.83333333,145,100,50,280
2021-11-23 23:00,62.73333333,230,100,50,280
2021-11-24 0:00,63.86666667,225,0,50,220
2021-11-24 1:00,60.06666667,35,0,50,220
2021-11-24 2:00,51.53333333,135,0,50,220
2021-11-24 3:00,57.66666667,45,0,50,220
2021-11-24 4:00,51.26666667,205,0,50,220
2021-11-24 5:00,54.16666667,115,0,50,220
2021-11-24 6:00,58.5,170,0,50,220
2021-11-24 7:00,50.2,20,0,50,220
2021-11-24 8:00,64.1,100,100,75,280
2021-11-24 9:00,53.03333333,125,100,75,280
2021-11-24 10:00,58.56666667,105,100,75,280
2021-11-24 11:00,64.26666667,55,100,75,280
2021-11-24 12:00,52.16666667,90,100,75,280
2021-11-24 13:00,58,195,100,75,280
2021-11-24 14:00,51.63333333,175,100,75,280
2021-11-24 15:00,56.86666667,95,100,75,280
2021-11-24 16:00,58.36666667,70,100,75,280
2021-11-24 17:00,61,175,100,75,280
2021-11-24 18:00,58.76666667,185,100,50,280
2021-11-24 19:00,56.4,140,100,50,280
2021-11-24 20:00,51.16666667,70,100,50,280
2021-11-24 21:00,52.96666667,105,100,50,280
2021-11-24 22:00,63.23333333,100,100,50,280
2021-11-24 23:00,66.56666667,160,100,50,280
2021-11-25 0:00,55.76666667,190,0,50,220
2021-11-25 1:00,62.83333333,160,0,50,220
2021-11-25 2:00,56.8,135,0,50,220
2021-11-25 3:00,53.7,95,0,50,220
2021-11-25 4:00,62.33333333,135,0,50,220
2021-11-25 5:00,60.3,145,0,50,220
2021-11-25 6:00,60.83333333,210,0,50,220
2021-11-25 7:00,58.16666667,175,0,50,220
2021-11-25 8:00,62.5,180,100,75,280
2021-11-25 9:00,51.16666667,250,100,75,280
2021-11-25 10:00,54.93333333,45,100,75,280
2021-11-25 11:00,63.66666667,90,100,75,280
2021-11-25 12:00,58.26666667,95,100,75,280
2021-11-25 13:00,54.03333333,90,100,75,280
2021-11-25 14:00,58.53333333,35,100,75,280
2021-11-25 15:00,55.13333333,135,100,75,280
2021-11-25 16:00,53.7,35,100,75,280
2021-11-25 17:00,58.7,100,100,75,280
2021-11-25 18:00,51.4,20,100,50,280
2021-11-25 19:00,64.9,145,100,50,280
2021-11-25 20:00,54.5,200,100,50,280
2021-11-25 21:00,56.76666667,95,100,50,280
2021-11-25 22:00,51.76666667,95,100,50,280
2021-11-25 23:00,65.13333333,75,100,50,280
2021-11-26 0:00,54.8,130,0,50,220
2021-11-26 1:00,54.46666667,105,0,50,220
2021-11-26 2:00,56.56666667,25,0,50,220
2021-11-26 3:00,61.43333333,65,0,50,220
2021-11-26 4:00,50.1,145,0,50,220
2021-11-26 5:00,53.4,120,0,50,220
2021-11-26 6:00,64.53333333,205,0,50,220
2021-11-26 7:00,51.03333333,45,0,50,220
2021-11-26 8:00,60.46666667,210,100,75,280
2021-11-26 9:00,64.13333333,75,100,75,280
2021-11-26 10:00,54.9,225,100,75,280
2021-11-26 11:00,62.23333333,220,100,75,280
2021-11-26 12:00,57.8,120,100,75,280
2021-11-26 13:00,56.73333333,120,100,75,280
2021-11-26 14:00,50.43333333,30,100,75,280
2021-11-26 15:00,58.03333333,50,100,75,280
2021-11-26 16:00,63.93333333,100,100,75,280
2021-11-26 17:00,53.13333333,155,100,75,280
2021-11-26 18:00,60.5,180,100,50,280
2021-11-26 19:00,59.76666667,0,100,50,280
2021-11-26 20:00,51.86666667,30,100,50,280
2021-11-26 21:00,53.93333333,55,100,50,280
2021-11-26 22:00,63.13333333,90,100,50,280
2021-11-26 23:00,51.43333333,95,100,50,280
2021-11-27 0:00,64.86666667,120,0,50,220
2021-11-27 1:00,52.76666667,105,0,50,220
2021-11-27 2:00,55.36666667,20,0,50,220
2021-11-27 3:00,59.86666667,235,0,50,220
2021-11-27 4:00,52.36666667,65,0,50,220
2021-11-27 5:00,61.9,95,0,50,220
2021-11-27 6:00,61.93333333,120,0,50,220
2021-11-27 7:00,66.5,175,0,50,220
2021-11-27 8:00,50.06666667,185,100,75,280
2021-11-27 9:00,54,175,100,75,280
2021-11-27 10:00,65.06666667,95,100,75,280
2021-11-27 11:00,55.23333333,185,100,75,280
2021-11-27 12:00,55.43333333,220,100,75,280
2021-11-27 13:00,58.1,45,100,75,280
2021-11-27 14:00,65.76666667,55,100,75,280
2021-11-27 15:00,60.66666667,95,100,75,280
2021-11-27 16:00,61.53333333,95,100,75,280
2021-11-27 17:00,52.66666667,140,100,75,280
2021-11-27 18:00,63.33333333,100,100,50,280
2021-11-27 19:00,58.66666667,120,100,50,280
2021-11-27 20:00,55,115,100,50,280
2021-11-27 21:00,53.6,5,100,50,280
2021-11-27 22:00,57.83333333,10,100,50,280
2021-11-27 23:00,59,85,100,50,280
2021-11-28 0:00,57.33333333,25,0,50,220
2021-11-28 1:00,66.3,30,0,50,220
2021-11-28 2:00,60.9,45,0,50,220
2021-11-28 3:00,56.26666667,55,0,50,220
2021-11-28 4:00,50.86666667,230,0,50,220
2021-11-28 5:00,66.06666667,85,0,50,220
2021-11-28 6:00,57.26666667,150,0,50,220
2021-11-28 7:00,55.83333333,20,0,50,220
2021-11-28 8:00,59.8,70,100,75,280
2021-11-28 9:00,56.76666667,55,100,75,280
2021-11-28 10:00,59.1,105,100,75,280
2021-11-28 11:00,60,85,100,75,280
2021-11-28 12:00,56.96666667,180,100,75,280
2021-11-28 13:00,61.2,85,100,75,280
2021-11-28 14:00,66,225,100,75,280
2021-11-28 15:00,52.06666667,165,100,75,280
2021-11-28 16:00,66.1,100,100,75,280
2021-11-28 17:00,65.66666667,225,100,75,280
2021-11-28 18:00,57.53333333,130,100,50,280
2021-11-28 19:00,57.23333333,150,100,50,280
2021-11-28 20:00,62.66666667,65,100,50,280
2021-11-28 21:00,60.16666667,115,100,50,280
2021-11-28 22:00,59.3,95,100,50,280
2021-11-28 23:00,66.56666667,230,100,50,280
2021-11-29 0:00,60.3,240,0,50,220
2021-11-29 1:00,56.26666667,105,0,50,220
2021-11-29 2:00,51.3,50,0,50,220
2021-11-29 3:00,58.1,70,0,50,220
2021-11-29 4:00,65.26666667,115,0,50,220
2021-11-29 5:00,65.7,75,0,50,220
2021-11-29 6:00,61.43333333,45,0,50,220
2021-11-29 7:00,57.2,230,0,50,220
2021-11-29 8:00,57.03333333,120,100,75,280
2021-11-29 9:00,52.13333333,115,100,75,280
2021-11-29 10:00,54.1,35,100,75,280
2021-11-29 11:00,59.36666667,235,100,75,280
2021-11-29 12:00,62.93333333,210,100,75,280
2021-11-29 13:00,61.36666667,65,100,75,280
2021-11-29 14:00,56.53333333,90,100,75,280
2021-11-29 15:00,62.6,50,100,75,280
2021-11-29 16:00,62.13333333,250,100,75,280
2021-11-29 17:00,65.76666667,210,100,75,280
2021-11-29 18:00,65.06666667,145,100,50,280
2021-11-29 19:00,58.53333333,230,100,50,280
2021-11-29 20:00,59.66666667,200,100,50,280
2021-11-29 21:00,59.53333333,85,100,50,280
2021-11-29 22:00,52.6,90,100,50,280
2021-11-29 23:00,65.06666667,160,100,50,280
2021-11-30 0:00,50.46666667,185,0,50,220
2021-11-30 1:00,66.43333333,240,0,50,220
2021-11-30 2:00,58.7,95,0,50,220
2021-11-30 3:00,53.53333333,30,0,50,220
2021-11-30 4:00,66.6,200,0,50,220
2021-11-30 5:00,52.6,85,0,50,220
2021-11-30 6:00,60.6,220,0,50,220
2021-11-30 7:00,54.86666667,190,0,50,220
2021-11-30 8:00,57.83333333,155,100,75,280
2021-11-30 9:00,61.23333333,160,100,75,280
2021-11-30 10:00,53.63333333,25,100,75,280
2021-11-30 11:00,50.8,20,100,75,280
2021-11-30 12:00,54.8,235,100,75,280
2021-11-30 13:00,59.06666667,30,100,75,280
2021-11-30 14:00,62.46666667,30,100,75,280
2021-11-30 15:00,61.93333333,210,100,75,280
2021-11-30 16:00,60.46666667,0,100,75,280
2021-11-30 17:00,63.36666667,215,100,75,280
2021-11-30 18:00,58.9,85,100,50,280
2021-11-30 19:00,63.86666667,120,100,50,280
2021-11-30 20:00,64.23333333,15,100,50,280
2021-11-30 21:00,64,210,100,50,280
2021-11-30 22:00,66.06666667,215,100,50,280
2021-11-30 23:00,55.73333333,100,100,50,280
2021-12-01 0:00,66.16666667,205,0,50,220
2021-12-01 1:00,66,50,0,50,220
2021-12-01 2:00,57.76666667,100,0,50,220
2021-12-01 3:00,54.43333333,145,0,50,220
2021-12-01 4:00,53.86666667,205,0,50,220
2021-12-01 5:00,50.13333333,105,0,50,220
2021-12-01 6:00,52.56666667,230,0,50,220
2021-12-01 7:00,60.3,235,0,50,220
2021-12-01 8:00,59.86666667,30,100,75,280
2021-12-01 9:00,57.83333333,100,100,75,280
2021-12-01 10:00,65.5,55,100,75,280
2021-12-01 11:00,66.03333333,150,100,75,280
2021-12-01 12:00,51.33333333,40,100,75,280
2021-12-01 13:00,51.4,150,100,75,280
2021-12-01 14:00,61.53333333,125,100,75,280
2021-12-01 15:00,52.8,195,100,75,280
2021-12-01 16:00,58.16666667,45,100,75,280
2021-12-01 17:00,55.06666667,245,100,75,280
2021-12-01 18:00,50.16666667,245,100,50,280
2021-12-01 19:00,52.9,155,100,50,280
2021-12-01 20:00,66.6,120,100,50,280
2021-12-01 21:00,55.86666667,175,100,50,280
2021-12-01 22:00,58.53333333,90,100,50,280
2021-12-01 23:00,55.93333333,15,100,50,280
2021-12-02 0:00,66.46666667,230,0,50,220
2021-12-02 1:00,51.3,140,0,50,220
2021-12-02 2:00,56.2,40,0,50,220
2021-12-02 3:00,52.4,5,0,50,220
2021-12-02 4:00,61.6,25,0,50,220
2021-12-02 5:00,63.7,130,0,50,220
2021-12-02 6:00,51.46666667,80,0,50,220
2021-12-02 7:00,62.83333333,235,0,50,220
2021-12-02 8:00,62.4,190,100,75,280
2021-12-02 9:00,65.86666667,85,100,75,280
2021-12-02 10:00,57.76666667,235,100,75,280
2021-12-02 11:00,56.6,195,100,75,280
2021-12-02 12:00,58.93333333,100,100,75,280
2021-12-02 13:00,50.86666667,30,100,75,280
2021-12-02 14:00,64.93333333,10,100,75,280
2021-12-02 15:00,58.83333333,165,100,75,280
2021-12-02 16:00,54.36666667,105,100,75,280
2021-12-02 17:00,50.23333333,115,100,75,280
2021-12-02 18:00,54.63333333,195,100,50,280
2021-12-02 19:00,64.03333333,75,100,50,280
2021-12-02 20:00,65.73333333,115,100,50,280
2021-12-02 21:00,59.63333333,215,100,50,280
2021-12-02 22:00,55.96666667,30,100,50,280
2021-12-02 23:00,54.2,170,100,50,280
2021-12-03 0:00,66.1,30,0,50,220
2021-12-03 1:00,53.43333333,200,0,50,220
2021-12-03 2:00,62.03333333,190,0,50,220
2021-12-03 3:00,54.7,10,0,50,220
2021-12-03 4:00,59.43333333,180,0,50,220
2021-12-03 5:00,55.16666667,245,0,50,220
2021-12-03 6:00,51.73333333,245,0,50,220
2021-12-03 7:00,65.5,70,0,50,220
2021-12-03 8:00,58.23333333,60,100,75,280
2021-12-03 9:00,53.63333333,20,100,75,280
2021-12-03 10:00,60.33333333,200,100,75,280
2021-12-03 11:00,63.36666667,195,100,75,280
2021-12-03 12:00,51.73333333,240,100,75,280
2021-12-03 13:00,63.33333333,60,100,75,280
2021-12-03 14:00,52.56666667,160,100,75,280
2021-12-03 15:00,60.46666667,15,100,75,280
2021-12-03 16:00,60.33333333,230,100,75,280
2021-12-03 17:00,52.9,195,100,75,280
2021-12-03 18:00,58.96666667,100,100,50,280
2021-12-03 19:00,52.36666667,195,100,50,280
2021-12-03 20:00,52.96666667,210,100,50,280
2021-12-03 21:00,58.73333333,160,100,50,280
2021-12-03 22:00,57.63333333,150,100,50,280
2021-12-03 23:00,60.76666667,230,100,50,280
2021-12-04 0:00,54.16666667,145,0,50,220
2021-12-04 1:00,61.3,35,0,50,220
2021-12-04 2:00,66.53333333,25,0,50,220
2021-12-04 3:00,63.13333333,100,0,50,220
2021-12-04 4:00,66.46666667,135,0,50,220
2021-12-04 5:00,59.3,135,0,50,220
2021-12-04 6:00,58.66666667,200,0,50,220
2021-12-04 7:00,64.43333333,100,0,50,220
2021-12-04 8:00,56.83333333,75,100,75,280
2021-12-04 9:00,58.7,75,100,75,280
2021-12-04 10:00,66.06666667,200,100,75,280
2021-12-04 11:00,57.2,165,100,75,280
2021-12-04 12:00,58.5,185,100,75,280
2021-12-04 13:00,51.83333333,100,100,75,280
2021-12-04 14:00,52.86666667,65,100,75,280
2021-12-04 15:00,55.7,35,100,75,280
2021-12-04 16:00,50.16666667,20,100,75,280
2021-12-04 17:00,60.66666667,215,100,75,280
2021-12-04 18:00,56.7,175,100,50,280
2021-12-04 19:00,54.5,135,100,50,280
2021-12-04 20:00,56.86666667,215,100,50,280
2021-12-04 21:00,54.6,180,100,50,280
2021-12-04 22:00,57.03333333,70,100,50,280
2021-12-04 23:00,51.36666667,210,100,50,280
2021-12-05 0:00,50.6,95,0,50,220
2021-12-05 1:00,64.83333333,220,0,50,220
2021-12-05 2:00,64.16666667,185,0,50,220
2021-12-05 3:00,50.56666667,105,0,50,220
2021-12-05 4:00,51.63333333,115,0,50,220
2021-12-05 5:00,61.46666667,200,0,50,220
2021-12-05 6:00,50.36666667,65,0,50,220
2021-12-05 7:00,52.96666667,135,0,50,220
2021-12-05 8:00,53.76666667,40,100,75,280
2021-12-05 9:00,57.5,220,100,75,280
2021-12-05 10:00,55.36666667,45,100,75,280
2021-12-05 11:00,50.7,40,100,75,280
2021-12-05 12:00,57.2,80,100,75,280
2021-12-05 13:00,65.46666667,70,100,75,280
2021-12-05 14:00,57.66666667,125,100,75,280
2021-12-05 15:00,57.5,60,100,75,280
2021-12-05 16:00,63.56666667,70,100,75,280
2021-12-05 17:00,58.13333333,70,100,75,280
2021-12-05 18:00,66.06666667,80,100,50,280
2021-12-05 19:00,60.96666667,140,100,50,280
2021-12-05 20:00,59.73333333,235,100,50,280
2021-12-05 21:00,55.76666667,55,100,50,280
2021-12-05 22:00,52.33333333,155,100,50,280
2021-12-05 23:00,63.96666667,25,100,50,280
2021-12-06 0:00,57.13333333,15,0,50,220
2021-12-06 1:00,65.8,145,0,50,220
2021-12-06 2:00,58.8,50,0,50,220
2021-12-06 3:00,61.43333333,50,0,50,220
2021-12-06 4:00,63.76666667,80,0,50,220
2021-12-06 5:00,59.26666667,120,0,50,220
2021-12-06 6:00,63.26666667,155,0,50,220
2021-12-06 7:00,56.1,15,0,50,220
2021-12-06 8:00,52.1,40,100,75,280
2021-12-06 9:00,63.33333333,140,100,75,280
2021-12-06 10:00,55.93333333,25,100,75,280
2021-12-06 11:00,63.26666667,5,100,75,280
2021-12-06 12:00,63.3,150,100,75,280
2021-12-06 13:00,57.93333333,240,100,75,280
2021-12-06 14:00,53.93333333,160,100,75,280
2021-12-06 15:00,57.66666667,100,100,75,280
2021-12-06 16:00,59.7,110,100,75,280
2021-12-06 17:00,61,125,100,75,280
2021-12-06 18:00,62.46666667,165,100,50,280
2021-12-06 19:00,53.86666667,20,100,50,280
2021-12-06 20:00,53.86666667,185,100,50,280
2021-12-06 21:00,53,165,100,50,280
2021-12-06 22:00,50.3,105,100,50,280
2021-12-06 23:00,65.86666667,70,100,50,280
2021-12-07 0:00,51.83333333,55,0,50,220
2021-12-07 1:00,51.06666667,250,0,50,220
2021-12-07 2:00,62.3,140,0,50,220
2021-12-07 3:00,59.06666667,220,0,50,220
2021-12-07 4:00,52.1,160,0,50,220
2021-12-07 5:00,63.66666667,40,0,50,220
2021-12-07 6:00,61.33333333,140,0,50,220
2021-12-07 7:00,55.1,170,0,50,220
2021-12-07 8:00,57.8,45,100,75,280
2021-12-07 9:00,65.6,75,100,75,280
2021-12-07 10:00,53.33333333,70,100,75,280
2021-12-07 11:00,54.36666667,240,100,75,280
2021-12-07 12:00,57.26666667,240,100,75,280
2021-12-07 13:00,66.23333333,245,100,75,280
2021-12-07 14:00,60.26666667,200,100,75,280
2021-12-07 15:00,66.63333333,220,100,75,280
2021-12-07 16:00,53.7,15,100,75,280
2021-12-07 17:00,63.56666667,20,100,75,280
2021-12-07 18:00,61.8,50,100,50,280
2021-12-07 19:00,51.7,125,100,50,280
2021-12-07 20:00,58.83333333,230,100,50,280
2021-12-07 21:00,53.03333333,175,100,50,280
2021-12-07 22:00,63,115,100,50,280
2021-12-07 23:00,51.43333333,65,100,50,280
2021-12-08 0:00,65.1,35,0,50,220
2021-12-08 1:00,57.3,45,0,50,220
2021-12-08 2:00,50.03333333,225,0,50,220
2021-12-08 3:00,55.43333333,210,0,50,220
2021-12-08 4:00,58.2,130,0,50,220
2021-12-08 5:00,59.53333333,75,0,50,220
2021-12-08 6:00,60.03333333,135,0,50,220
2021-12-08 7:00,61.93333333,205,0,50,220
2021-12-08 8:00,55.6,80,100,75,280
2021-12-08 9:00,61.93333333,50,100,75,280
2021-12-08 10:00,59.53333333,170,100,75,280
2021-12-08 11:00,61.13333333,65,100,75,280
2021-12-08 12:00,58,20,100,75,280
2021-12-08 13:00,56.7,230,100,75,280
2021-12-08 14:00,60.2,160,100,75,280
2021-12-08 15:00,60.1,155,100,75,280
2021-12-08 16:00,57.16666667,210,100,75,280
2021-12-08 17:00,63.6,100,100,75,280
2021-12-08 18:00,62.3,35,100,50,280
2021-12-08 19:00,50.3,5,100,50,280
2021-12-08 20:00,54.96666667,80,100,50,280
2021-12-08 21:00,64.3,90,100,50,280
2021-12-08 22:00,66.2,235,100,50,280
2021-12-08 23:00,55.7,95,100,50,280
2021-12-09 0:00,55.8,140,0,50,220
2021-12-09 1:00,55.6,170,0,50,220
2021-12-09 2:00,54.46666667,60,0,50,220
2021-12-09 3:00,51.66666667,45,0,50,220
2021-12-09 4:00,61.8,75,0,50,220
2021-12-09 5:00,65.93333333,250,0,50,220
2021-12-09 6:00,59.9,230,0,50,220
2021-12-09 7:00,51.76666667,25,0,50,220
2021-12-09 8:00,50.46666667,120,100,75,280
2021-12-09 9:00,56.1,150,100,75,280
2021-12-09 10:00,58.46666667,200,100,75,280
2021-12-09 11:00,65.23333333,220,100,75,280
2021-12-09 12:00,57.56666667,230,100,75,280
2021-12-09 13:00,66.23333333,155,100,75,280
2021-12-09 14:00,53.96666667,220,100,75,280
2021-12-09 15:00,55.13333333,130,100,75,280
2021-12-09 16:00,56.06666667,145,100,75,280
2021-12-09 17:00,56.96666667,25,100,75,280
2021-12-09 18:00,51.4,30,100,50,280
2021-12-09 19:00,58.8,200,100,50,280
2021-12-09 20:00,59.3,105,100,50,280
2021-12-09 21:00,58.2,150,100,50,280
2021-12-09 22:00,60.53333333,110,100,50,280
2021-12-09 23:00,59.3,130,100,50,280
2021-12-10 0:00,59.7,210,0,50,220
2021-12-10 1:00,50.3,190,0,50,220
2021-12-10 2:00,59.93333333,80,0,50,220
2021-12-10 3:00,63.56666667,5,0,50,220
2021-12-10 4:00,60.53333333,10,0,50,220
2021-12-10 5:00,57.13333333,125,0,50,220
2021-12-10 6:00,54.6,50,0,50,220
2021-12-10 7:00,61.86666667,140,0,50,220
2021-12-10 8:00,61.43333333,130,100,75,280
2021-12-10 9:00,60.66666667,10,100,75,280
2021-12-10 10:00,64.93333333,235,100,75,280
2021-12-10 11:00,56,155,100,75,280
2021-12-10 12:00,64.33333333,125,100,75,280
2021-12-10 13:00,62.63333333,25,100,75,280
2021-12-10 14:00,55.46666667,35,100,75,280
2021-12-10 15:00,58.76666667,30,100,75,280
2021-12-10 16:00,61.13333333,225,100,75,280
2021-12-10 17:00,62.16666667,60,100,75,280
2021-12-10 18:00,59.53333333,100,100,50,280
2021-12-10 19:00,60.23333333,40,100,50,280
2021-12-10 20:00,51.83333333,30,100,50,280
2021-12-10 21:00,50.5,30,100,50,280
2021-12-10 22:00,57.1,105,100,50,280
2021-12-10 23:00,53.96666667,25,100,50,280
2021-12-11 0:00,53.8,80,0,50,220
2021-12-11 1:00,58.66666667,0,0,50,220
2021-12-11 2:00,54.63333333,60,0,50,220
2021-12-11 3:00,66.53333333,55,0,50,220
2021-12-11 4:00,57.63333333,245,0,50,220
2021-12-11 5:00,53.46666667,160,0,50,220
2021-12-11 6:00,63.13333333,200,0,50,220
2021-12-11 7:00,59.3,145,0,50,220
2021-12-11 8:00,58.56666667,130,100,75,280
2021-12-11 9:00,65.73333333,5,100,75,280
2021-12-11 10:00,57.53333333,80,100,75,280
2021-12-11 11:00,51.1,145,100,75,280
2021-12-11 12:00,52.2,135,100,75,280
2021-12-11 13:00,56.23333333,85,100,75,280
2021-12-11 14:00,62.33333333,250,100,75,280
2021-12-11 15:00,65.06666667,75,100,75,280
2021-12-11 16:00,62.46666667,10,100,75,280
2021-12-11 17:00,59.33333333,230,100,75,280
2021-12-11 18:00,61.83333333,140,100,50,280
2021-12-11 19:00,54.7,185,100,50,280
2021-12-11 20:00,62.26666667,115,100,50,280
2021-12-11 21:00,65.83333333,135,100,50,280
2021-12-11 22:00,57.4,165,100,50,280
2021-12-11 23:00,64.8,150,100,50,280
2021-12-12 0:00,57.46666667,135,0,50,220
2021-12-12 1:00,63.8,80,0,50,220
2021-12-12 2:00,56.73333333,130,0,50,220
2021-12-12 3:00,64.8,5,0,50,220
2021-12-12 4:00,54.93333333,235,0,50,220
2021-12-12 5:00,50.33333333,60,0,50,220
2021-12-12 6:00,64.5,185,0,50,220
2021-12-12 7:00,53.03333333,135,0,50,220
2021-12-12 8:00,50.03333333,200,100,75,280
2021-12-12 9:00,62.4,155,100,75,280
2021-12-12 10:00,62.5,105,100,75,280
2021-12-12 11:00,63.73333333,145,100,75,280
2021-12-12 12:00,54.4,35,100,75,280
2021-12-12 13:00,52.63333333,175,100,75,280
2021-12-12 14:00,63.33333333,145,100,75,280
2021-12-12 15:00,50.2,20,100,75,280
2021-12-12 16:00,56.33333333,180,100,75,280
2021-12-12 17:00,53.1,180,100,75,280
2021-12-12 18:00,50.23333333,50,100,50,280
2021-12-12 19:00,58.83333333,215,100,50,280
2021-12-12 20:00,65.36666667,165,100,50,280
2021-12-12 21:00,55.93333333,35,100,50,280
2021-12-12 22:00,52.03333333,155,100,50,280
2021-12-12 23:00,53.2,135,100,50,280
2021-12-13 0:00,64.6,40,0,50,220
2021-12-13 1:00,63.7,35,0,50,220
2021-12-13 2:00,64.33333333,15,0,50,220
2021-12-13 3:00,57.86666667,240,0,50,220
2021-12-13 4:00,56.7,185,0,50,220
2021-12-13 5:00,58.43333333,240,0,50,220
2021-12-13 6:00,51.73333333,10,0,50,220
2021-12-13 7:00,63,210,0,50,220
2021-12-13 8:00,53.06666667,0,100,75,280
2021-12-13 9:00,59.76666667,35,100,75,280
2021-12-13 10:00,59.66666667,230,100,75,280
2021-12-13 11:00,57.8,230,100,75,280
2021-12-13 12:00,53.16666667,205,100,75,280
2021-12-13 13:00,65.63333333,245,100,75,280
2021-12-13 14:00,51.6,20,100,75,280
2021-12-13 15:00,57.4,160,100,75,280
2021-12-13 16:00,62.93333333,250,100,75,280
2021-12-13 17:00,62.33333333,25,100,75,280
2021-12-13 18:00,57.9,55,100,50,280
2021-12-13 19:00,56.03333333,70,100,50,280
2021-12-13 20:00,65.76666667,130,100,50,280
2021-12-13 21:00,59.13333333,145,100,50,280
2021-12-13 22:00,62.1,230,100,50,280
2021-12-13 23:00,55.36666667,10,100,50,280
2021-12-14 0:00,64.86666667,165,0,50,220
2021-12-14 1:00,61.2,165,0,50,220
2021-12-14 2:00,56.33333333,20,0,50,220
2021-12-14 3:00,61.9,175,0,50,220
2021-12-14 4:00,57.73333333,5,0,50,220
2021-12-14 5:00,58.8,150,0,50,220
2021-12-14 6:00,55.63333333,25,0,50,220
2021-12-14 7:00,65.86666667,165,0,50,220
2021-12-14 8:00,65.6,220,100,75,280
2021-12-14 9:00,58.9,190,100,75,280
2021-12-14 10:00,56.56666667,185,100,75,280
2021-12-14 11:00,58.6,210,100,75,280
2021-12-14 12:00,56.53333333,230,100,75,280
2021-12-14 13:00,63.2,45,100,75,280
2021-12-14 14:00,51.66666667,210,100,75,280
2021-12-14 15:00,52.46666667,25,100,75,280
2021-12-14 16:00,59.16666667,30,100,75,280
2021-12-14 17:00,50.06666667,100,100,75,280
2021-12-14 18:00,51.96666667,180,100,50,280
2021-12-14 19:00,61.13333333,35,100,50,280
2021-12-14 20:00,65.43333333,120,100,50,280
2021-12-14 21:00,66.26666667,80,100,50,280
2021-12-14 22:00,50.4,125,100,50,280
2021-12-14 23:00,60.16666667,90,100,50,280
2021-12-15 0:00,55.3,210,0,50,220
2021-12-15 1:00,54,125,0,50,220
2021-12-15 2:00,53.3,155,0,50,220
2021-12-15 3:00,52.93333333,160,0,50,220
2021-12-15 4:00,60.73333333,20,0,50,220
2021-12-15 5:00,50.83333333,185,0,50,220
2021-12-15 6:00,63.56666667,100,0,50,220
